ID,Mistake_Count
2990,1
2991,0
2992,1
2992,1
2993,0
2994,2
2995,1
2996,1
2997,1
2998,0
2999,5
3000,2
3000,2
3001,1
3002,1
3003,4
3004,1
3005,0
3006,0
3007,2
3008,1
3008,1
3009,3
3010,2
3010,2
3011,1
3012,1
3013,3
3014,0
3014,0
3015,1
3016,0
3017,3
3018,3
3019,2
3020,1
3020,1
3021,1
3021,1
3022,0
3023,1
3023,1
3024,1
3025,0
3026,6
3027,4
3028,5
3029,0
3030,2
3031,0
3032,0
3033,4
3034,2
3035,1
3036,0
3037,3
3038,2
3038,2
3039,1
3040,4
3041,2
3042,2
3043,13
3044,1
3044,1
3045,1
3046,0
3047,0
3048,3
3049,1
3050,6
3051,0
3052,0
3053,0
3054,2
3055,1
3055,1
3056,0
3057,6
3058,0
3059,2
3060,1
3061,3
3062,0
3063,1
3064,1
3065,2
3066,1
3067,0
3068,1
3069,0
3070,3
3071,0
3072,1
3073,6
3074,0
3075,1
3075,1
3076,0
3077,1
3078,0
3079,0
3080,8
3081,2
3082,0
3083,3
3084,6
3085,1
3086,0
3087,0
3088,2
3089,1
3090,2
3091,6
3092,0
3093,0
3093,0
3093,0
3094,0
3095,2
3096,0
3097,5
3098,6
3098,6
3099,0
3100,3
3101,0
3102,3
3103,4
3104,0
3105,1
3106,2
3107,3
3108,4
3109,2
3110,2
3111,0
3112,0
3113,1
3114,7
3115,3
3115,3
3116,2
3117,1
3118,1
3119,0
3120,7
3120,7
3121,0
3122,0
3123,0
3124,2
3125,1
3126,2
3126,2
3127,0
3128,7
3129,0
3130,0
3131,0
3132,0
3133,2
3134,3
3135,3
3136,0
3136,0
3137,0
3138,1
3139,0
3140,4
3141,1
3142,2
3143,0
3144,0
3145,0
3145,0
3146,0
3147,0
3148,2
3148,2
3149,3
3150,2
3151,2
3152,0
3153,1
3154,4
3155,0
3156,3
3157,0
3158,1
3159,0
3160,9
3160,9
3161,7
3162,1
3163,0
3164,4
3165,0
3166,5
3167,2
3168,2
3169,0
3170,9
3171,0
3172,2
3173,1
3174,0
3175,0
3176,0
3177,0
3178,0
3179,0
3180,3
3181,1
3182,0
3183,1
3184,0
3185,4
3186,1
3187,0
3188,0
3189,1
3190,5
3191,0
3192,4
3193,2
3194,0
3195,1
3196,0
3197,2
3198,0
3199,0
3200,0
3201,0
3202,7
3203,1
3204,7
3204,7
3205,2
3206,2
3207,1
3208,2
3209,2
3210,3
3211,1
3212,0
3213,4
3214,0
3215,4
3216,0
3217,1
3218,6
3219,0
3220,5
3221,2
3222,1
3223,4
3224,7
3225,0
3226,2
3227,0
3228,2
3229,3
3230,1
3231,5
3232,0
3232,0
3233,6
3234,0
3235,0
3236,0
3237,1
3238,0
3239,0
3240,7
3241,1
3242,0
3243,0
3244,1
3245,6
3246,10
3247,2
3248,2
3249,0
3250,0
3250,0
3251,0
3252,3
3253,0
3254,0
3255,0
3255,0
3256,6
3257,5
3258,3
3259,1
3260,2
3261,0
3262,1
3263,5
3264,0
3265,3
3266,3
3267,0
3268,1
3269,1
3270,6
3271,0
3272,0
3273,0
3274,0
3275,3
3277,2
3278,5
3279,0
3280,1
3282,0
3283,1
3284,0
3285,0
3286,0
3287,0
3288,0
3289,1
3290,1
3291,3
3292,0
3293,5
3293,5
3294,4
3294,4
3295,0
3296,1
3297,4
3298,0
3298,0
3299,8
3299,8
3300,0
3301,1
3302,0
3303,0
3304,2
3305,2
3306,1
3307,3
3308,2
3309,1
3310,1
3311,0
3312,1
3313,1
3314,4
3315,1
3316,4
3317,4
3318,0
3319,3
3320,2
3321,2
3322,4
3323,0
3323,0
3324,0
3325,0
3326,1
3327,4
3327,4
3328,4
3328,4
3329,1
3329,1
3330,1
3331,1
3332,0
3333,1
3334,1
3335,5
3336,1
3337,2
3338,0
3338,0
3339,0
3340,0
3341,2
3342,2
3343,1
3344,1
3345,1
3346,2
3348,3
3349,4
3350,1
3351,2
3352,3
3353,2
3353,2
3354,2
3355,3
3356,1
3357,0
3358,0
3359,0
3360,2
3361,0
3361,0
3362,0
3363,4
3364,2
3365,0
3366,0
3367,1
3368,2
3369,0
3370,2
3371,3
3372,2
3373,5
3374,0
3375,0
3376,2
3376,2
3377,0
3378,0
3379,2
3380,1
3381,4
3381,4
3382,8
3383,1
3384,0
3385,1
3386,1
3387,0
3388,2
3389,2
3390,2
3391,0
3392,0
3392,0
3393,1
3394,0
3395,1
3396,4
3397,1
3398,1
3399,1
3400,2
3401,1
3402,1
3403,3
3405,3
3406,1
3407,5
3408,0
3409,1
3410,0
3411,3
3412,0
3413,0
3414,3
3415,0
3416,0
3417,3
3418,1
3419,3
3420,4
3421,1
3422,0
3423,0
3424,1
3425,2
3426,1
3427,0
3428,1
3429,3
3430,1
3431,0
3433,5
3434,1
3435,2
3436,2
3437,2
3438,1
3438,1
3439,3
3440,2
3441,3
3442,0
3443,2
3444,2
3445,0
3446,1
3447,1
3448,0
3449,2
3450,0
3451,1
3452,1
3453,0
3454,0
3455,3
3456,7
3457,1
3458,2
3459,0
3460,4
3462,0
3463,3
3464,0
3465,3
3466,2
3467,3
3468,0
3469,2
3470,0
3471,1
3472,0
3473,1
3474,0
3475,0
3476,2
3477,2
3478,0
3479,2
3480,1
3481,6
3482,1
3483,0
3484,0
3485,1
3486,2
3487,0
3488,0
3489,0
3489,0
3490,0
3491,2
3492,0
3493,3
3494,3
3495,0
3496,3
3497,0
3498,2
3499,1
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,2
3511,0
3512,0
3513,8
3514,1
3515,4
3516,0
3517,5
3518,0
3519,6
3520,0
3521,0
3522,5
3523,2
3524,0
3525,1
3526,0
3527,3
3528,4
3529,2
3530,0
3531,0
3532,1
3533,8
3534,1
3535,1
3536,4
3537,1
3538,0
3539,0
3540,0
3541,1
3541,1
3542,1
3542,1
3544,1
3545,2
3546,7
3547,0
3548,1
3549,4
3551,2
3552,0
3553,0
3554,3
3555,2
3556,2
3557,4
3559,0
3560,1
3561,3
3562,0
3563,3
3564,0
3565,2
3566,0
3566,0
3567,1
3568,0
3569,0
3570,4
3571,0
3572,0
3573,0
3574,0
3575,2
3576,1
3577,1
3578,0
3579,1
3580,0
3581,2
3582,7
3583,0
3584,2
3585,6
3586,2
3587,0
3588,2
3589,3
3590,1
3590,1
3591,2
3592,0
3593,0
3594,0
3594,0
3595,5
3596,0
3597,6
3598,1
3599,2
3600,4
3601,0
3602,2
3602,2
3604,0
3605,0
3606,0
3607,4
3608,0
3609,2
3610,3
3611,0
3612,0
3613,0
3614,0
3615,2
3616,0
3618,0
3618,0
3619,0
3620,1
3621,1
3622,2
3623,3
3624,1
3625,0
3626,1
3626,1
3627,2
3628,1
3629,1
3629,1
3630,6
3631,0
3632,2
3633,2
3634,2
3635,1
3636,0
3637,1
3638,0
3639,3
3640,0
3640,0
3641,4
3642,1
3643,1
3644,3
3645,0
3646,7
3647,1
3649,1
3650,0
3651,1
3652,0
3653,0
3654,0
3655,0
3656,0
3656,0
3657,1
3658,2
3659,1
3660,2
3661,2
3662,2
3663,2
3664,2
3665,1
3666,0
3667,3
3668,6
3669,1
3670,0
3671,2
3671,2
3672,4
3673,1
3674,0
3675,1
3676,7
3677,5
3678,1
3679,0
3680,4
3681,1
3682,0
3683,4
3684,2
3685,0
3686,3
3687,5
3689,5
3690,2
3691,1
3692,1
3693,8
3694,2
3695,1
3695,1
3696,1
3697,5
3698,1
3699,1
3700,3
3701,3
3702,1
3703,0
3704,5
3705,2
3706,5
3707,2
3708,0
3709,5
3710,0
3711,1
3712,0
3713,1
3714,0
3715,0
3716,0
3717,0
3718,1
3719,2
3720,1
3721,1
3722,0
3723,0
3724,1
3725,0
3726,4
3726,4
3727,3
3728,1
3729,2
3730,5
3731,4
3732,2
3733,1
3734,0
3735,0
3736,1
3737,9
3738,0
3739,3
3740,1
3741,0
3742,0
3743,4
3744,0
3745,1
3746,2
3747,1
3748,0
3749,2
3750,5
3751,2
3752,1
3753,2
3754,2
3755,3
3756,1
3757,0
3758,1
3759,10
3761,0
3762,1
3763,0
3764,1
3765,0
3765,0
3766,1
3767,2
3768,2
3769,4
3770,0
3771,1
3772,1
3774,1
3774,1
3775,2
3776,2
3777,3
3777,3
3778,2
3779,1
3780,1
3781,2
3782,0
3783,1
3784,0
3785,6
3786,4
3787,0
3788,3
3789,2
3790,2
3791,5
3792,0
3793,2
3794,1
3795,1
3796,1
3797,1
3798,0
3799,0
3800,1
3801,0
3802,1
3803,4
3804,0
3805,1
3806,0
3807,0
3808,0
3809,2
3810,3
3811,2
3812,0
3813,4
3814,0
3815,0
3817,0
3818,1
3818,1
3819,4
3820,1
3821,1
3822,1
3823,4
3824,1
3825,4
3827,1
3828,0
3829,0
3830,5
3831,1
3832,0
3834,0
3835,0
3836,0
3837,0
3838,2
3839,4
3840,0
3841,1
3842,0
3843,0
3844,0
3845,5
3846,1
3847,2
3848,0
3849,4
3850,0
3851,0
3852,1
3853,6
3854,1
3855,1
3856,1
3857,0
3858,1
3859,0
3861,4
3862,1
3863,2
3864,2
3865,6
3866,1
3867,0
3868,1
3869,1
3870,0
3871,5
3872,4
3873,1
3874,0
3875,0
3876,0
3877,5
3878,0
3879,0
3879,0
3880,1
3881,4
3882,0
3882,0
3883,1
3884,0
3887,3
3888,4
3889,1
3893,1
3894,0
3895,0
3896,0
3898,2
3899,0
3900,0
3901,0
3902,1
3903,1
3904,0
3905,1
3906,5
3907,6
3908,7
3909,1
3910,2
3912,2
3913,1
3914,3
3915,0
3916,0
3917,4
3918,2
3919,1
3920,0
3921,3
3922,2
3922,2
3923,1
3924,0
3925,0
3926,0
3927,0
3928,3
3929,5
3930,2
3930,2
3931,0
3932,3
3933,10
3934,1
3935,1
3936,1
3937,5
3938,0
3939,1
3940,0
3941,0
3942,1
3943,4
3944,2
3945,1
3946,1
3947,0
3948,0
3949,0
3950,4
3951,0
3952,8
3953,1
3954,2
3955,0
3956,2
3957,0
3958,1
3959,4
3960,0
3961,0
3962,1
3963,0
3964,1
3965,2
3966,0
3967,0
3968,1
3969,1
3970,1
3971,5
3972,0
3973,0
3974,2
3975,2
3976,0
3977,2
3978,0
3979,0
3980,1
3980,1
3981,2
3982,1
3983,4
3984,4
3985,2
3986,0
3987,2
3988,0
3989,5
3990,0
3990,0
3991,0
3992,0
3994,2
3995,3
3996,0
3997,1
3998,0
3999,0
4000,1
4001,0
4002,0
4003,0
4005,0
4006,1
4007,5
4008,2
4009,5
4010,2
4011,0
4012,0
4013,1
4014,0
4014,0
4015,0
4016,1
4018,0
4019,1
4020,4
4021,5
4022,0
4023,0
4023,0
4024,1
4025,0
4026,2
4027,1
4028,0
4029,1
4030,1
4031,1
4032,0
4034,2
4035,0
4036,4
4037,0
4038,1
4040,1
4041,0
4042,1
4043,1
4044,0
4045,0
4046,0
4047,2
4048,0
4049,1
4050,2
4051,0
4052,5
4053,0
4054,2
4055,1
4056,0
4058,1
4059,2
4060,0
4061,2
4062,2
4063,2
4064,2
4065,2
4066,2
4067,2
4068,2
4069,3
4070,1
4071,1
4072,2
4073,7
4074,8
4075,2
4075,2
4076,1
4077,0
4078,0
4079,1
4080,1
4081,0
4081,0
4083,4
4084,1
4085,2
4086,1
4087,1
4088,0
4089,0
4090,2
4091,1
4092,1
4093,0
4094,0
4096,0
4096,0
4097,1
4098,0
4099,0
4100,2
4101,2
4102,3
4104,0
4105,0
4106,1
4107,4
4108,0
4109,1
4110,2
4111,0
4112,2
4113,0
4114,5
4115,1
4116,1
4117,0
4118,0
4119,0
4120,4
4121,0
4122,2
4123,3
4124,1
4125,1
4127,2
4128,0
4129,0
4130,2
4131,0
4132,0
4133,1
4134,0
4135,3
4135,3
4136,0
4137,0
4138,0
4139,4
4140,1
4141,3
4142,1
4143,0
4144,7
4145,3
4146,0
4147,0
4148,2
4149,3
4150,0
4151,5
4152,2
4153,0
4154,3
4155,0
4156,0
4157,0
4158,1
4159,1
4160,6
4161,3
4162,2
4163,0
4164,0
4165,0
4166,5
4167,3
4168,4
4169,7
4170,0
4171,0
4172,0
4173,0
4174,2
4176,4
4177,5
4178,0
4179,0
4180,0
4181,0
4182,0
4183,6
4184,0
4185,3
4187,0
4188,2
4189,3
4190,1
4192,1
4193,1
4194,0
4195,1
4196,0
4197,2
4198,3
4199,3
4200,0
4201,0
4201,0
4202,0
4203,1
4204,1
4205,2
4206,2
4208,2
4209,6
4210,1
4211,2
4212,5
4213,5
4214,0
4215,7
4216,0
4217,0
4217,0
4218,2
4219,0
4220,0
4221,0
4222,0
4223,1
4224,2
4225,1
4226,3
4227,4
4228,6
4229,3
4230,0
4231,3
4233,7
4234,0
4235,3
4236,1
4237,0
4238,0
4239,0
4240,4
4241,2
4242,2
4243,2
4245,2
4247,0
4248,0
4249,1
4251,7
4252,3
4253,0
4254,3
4255,2
4257,0
4258,5
4259,5
4260,5
4261,0
4262,1
4263,1
4264,7
4265,2
4266,4
4267,0
4268,4
4269,3
4271,2
4272,0
4273,0
4274,0
4275,2
4276,3
4277,0
4278,0
4279,0
4280,0
4281,0
4281,0
4282,0
4283,0
4284,0
4285,4
4286,0
4287,2
4288,0
4289,1
4290,1
4291,2
4292,0
4293,0
4294,0
4296,1
4297,4
4298,4
4299,4
4300,6
4301,2
4302,1
4303,3
4304,4
4305,1
4306,2
4307,0
4308,1
4309,2
4310,0
4311,0
4312,0
4313,0
4314,0
4315,1
4316,1
4317,0
4318,1
4319,0
4320,0
4321,0
4322,0
4323,1
4324,4
4325,2
4326,2
4327,0
4328,2
4329,1
4330,3
4331,8
4332,2
4333,0
4334,2
4336,1
4337,1
4338,1
4339,1
4340,0
4341,0
4342,0
4343,0
4344,2
4345,0
4346,1
4347,1
4348,1
4349,1
4350,8
4351,4
4352,0
4353,1
4354,0
4355,0
4356,4
4357,4
4358,0
4359,0
4360,0
4361,2
4362,0
4363,0
4363,0
4364,2
4365,1
4366,3
4367,1
4368,1
4369,0
4370,0
4371,0
4372,0
4373,6
4374,0
4375,0
4376,2
4377,1
4378,0
4379,0
4380,0
4381,0
4382,1
4383,0
4384,0
4385,3
4386,1
4387,1
4389,1
4390,3
4391,1
4392,2
4393,0
4394,1
4395,0
4396,1
4397,0
4398,2
4399,0
4400,1
4401,0
4402,2
4403,1
4404,0
4405,3
4406,3
4407,0
4408,1
4409,4
4410,1
4411,1
4412,0
4413,0
4414,1
4415,0
4416,0
4417,2
4418,0
4419,3
4420,0
4421,1
4422,3
4423,1
4424,1
4425,3
4426,0
4427,2
4428,1
4429,0
4431,0
4432,1
4433,9
4434,0
4435,1
4436,1
4437,2
4438,1
4439,7
4440,3
4441,3
4442,0
4443,0
4444,0
4445,6
4446,2
4447,0
4448,3
4449,0
4450,3
4451,4
4452,0
4453,4
4454,0
4455,3
4457,0
4458,1
4459,1
4460,0
4461,2
4462,0
4463,0
4464,3
4465,0
4466,0
4467,5
4468,1
4469,1
4470,0
4471,0
4473,3
4474,0
4475,8
4476,1
4477,0
4479,3
4480,0
4481,0
4482,0
4483,1
4484,4
4485,5
4486,1
4487,0
4489,0
4490,1
4491,1
4492,1
4493,2
4494,4
4494,4
4496,2
4497,0
4498,0
4499,2
4500,0
4501,0
4502,1
4503,1
4504,3
4505,0
4506,1
4507,2
4508,3
4509,3
4510,0
4511,7
4513,1
4514,4
4515,2
4516,0
4517,0
4520,0
4521,1
4522,2
4523,0
4524,3
4525,0
4526,4
4527,0
4528,6
4530,1
4531,0
4532,0
4534,4
4535,1
4536,0
4537,2
4538,3
4539,5
4540,0
4541,1
4542,6
4543,0
4544,1
4545,0
4546,5
4547,2
4548,3
4549,0
4550,3
4551,0
4552,1
4553,2
4555,7
4556,0
4557,1
4558,0
4559,0
4560,0
4561,3
4562,0
4563,2
4564,1
4565,1
4566,2
4567,4
4568,1
4569,4
4570,2
4571,0
4572,2
4573,5
4574,0
4575,2
4576,0
4577,1
4578,2
4579,0
4580,0
4581,2
4582,2
4583,3
4584,0
4585,0
4586,1
4587,0
4588,0
4589,1
4590,1
4591,4
4592,0
4593,0
4594,1
4595,1
4596,0
4599,1
4600,0
4600,0
4601,1
4602,2
4603,3
4604,2
4605,0
4606,3
4607,2
4608,2
4609,2
4611,0
4612,1
4613,1
4614,1
4615,1
4616,1
4617,0
4618,1
4619,1
4620,2
4622,1
4624,0
4625,0
4626,1
4627,1
4628,5
4629,6
4631,4
4632,1
4633,1
4634,1
4635,3
4636,0
4637,1
4638,1
4639,3
4640,1
4641,3
4642,0
4643,4
4644,4
4645,0
4646,7
4647,0
4648,0
4649,7
4650,0
4652,0
4653,0
4654,1
4655,2
4656,1
4657,3
4658,3
4659,0
4661,0
4662,0
4663,6
4664,3
4665,2
4666,5
4667,0
4668,0
4669,3
4670,1
4671,0
4672,2
4673,7
4674,0
4675,2
4676,1
4677,1
4678,1
4679,2
4680,2
4681,1
4682,2
4683,2
4684,2
4685,1
4686,3
4687,1
4688,0
4689,0
4690,0
4692,1
4693,1
4694,0
4695,0
4697,2
4699,1
4700,0
4701,0
4702,0
4703,0
4704,2
4705,0
4706,1
4708,4
4709,0
4711,0
4712,1
4713,0
4714,3
4715,2
4716,0
4717,2
4718,0
4719,1
4720,4
4721,2
4722,0
4723,2
4725,2
4726,1
4727,1
4728,5
4729,4
4730,1
4731,1
4732,0
4733,1
4734,1
4735,0
4736,9
4737,1
4739,2
4740,0
4741,1
4742,0
4743,1
4744,3
4745,2
4746,1
4747,1
4748,1
4749,1
4750,1
4751,4
4752,3
4753,0
4754,3
4755,0
4756,3
4757,4
4758,1
4759,1
4760,0
4761,0
4762,0
4763,0
4764,0
4765,0
4766,1
4767,5
4768,3
4769,0
4770,2
4771,2
4772,0
4773,1
4775,0
4776,5
4777,1
4778,2
4779,0
4780,0
4781,1
4782,0
4783,2
4785,1
4786,2
4787,0
4788,0
4790,1
4791,0
4793,2
4795,1
4796,5
4797,0
4798,1
4799,1
4800,2
4801,0
4802,0
4803,5
4804,2
4805,1
4806,0
4807,0
4808,7
4811,2
4812,0
4813,2
4814,0
4815,1
4816,2
4817,0
4818,0
4819,0
4820,1
4821,0
4822,0
4824,2
4825,3
4826,0
4827,2
4828,0
4829,1
4830,1
4831,0
4832,3
4833,2
4834,5
4835,0
4836,3
4837,1
4838,2
4839,4
4840,6
4841,4
4842,2
4843,1
4844,12
4845,4
4846,2
4847,3
4848,0
4849,3
4850,11
4851,9
4852,0
4852,0
4853,5
4854,4
4855,2
4856,13
4857,4
4858,4
4858,4
4859,2
4860,3
4861,9
4862,2
4863,1
4864,13
4865,8
4866,3
4867,5
4868,1
4869,11
4870,3
4871,1
4872,11
4873,3
4874,0
4875,0
4876,4
4877,1
4878,1
4879,2
4880,0
4881,6
4882,0
4883,0
4884,1
4885,0
4886,2
4887,0
4888,5
4889,0
4890,4
4890,4
4891,4
4892,0
4893,2
4894,1
4895,0
4896,0
4897,0
4898,10
4899,2
4900,0
4901,4
4902,1
4903,0
4904,2
4905,2
4906,11
4907,11
4908,0
4909,2
4910,0
4911,1
4912,2
4913,1
4914,2
4915,1
4916,6
4917,0
4918,9
4919,2
4920,2
4921,5
4922,1
4923,0
4924,3
4925,0
4926,4
4927,2
4928,3
4929,4
4930,2
4931,3
4932,0
4933,1
4934,8
4935,1
4936,1
4937,5
4938,6
4939,0
4940,2
4941,0
4942,1
4943,7
4944,0
4945,0
4946,1
4947,3
4948,7
4948,7
4949,3
4950,1
4950,1
4951,6
4951,6
4952,0
4953,0
4953,0
4954,6
4955,4
4956,1
4957,0
4958,1
4958,1
4959,3
4960,6
4961,0
4962,0
4963,0
4964,0
4965,4
4966,4
4967,2
4968,5
4969,2
4970,0
4971,4
4972,2
4973,1
4974,7
4975,4
4976,4
4977,4
4978,4
4979,6
4980,2
4981,4
4982,3
4983,6
4984,1
4985,6
4986,5
4987,0
4988,1
4989,7
4990,0
4991,0
4992,0
4993,5
4994,6
4995,2
4996,5
4997,0
4998,1
4999,0
5000,5
5001,1
5002,0
5002,0
5003,0
5004,5
5004,5
5005,2
5006,0
5007,0
5008,2
5008,2
5009,0
5010,5
5011,2
5011,2
5012,1
5013,9
5014,7
5015,1
5016,0
5017,0
5018,0
5019,4
5020,1
5021,0
5022,5
5023,5
5024,2
5025,1
5026,2
5027,1
5028,2
5029,6
5030,0
5031,5
5031,5
5032,12
5033,2
5034,5
5035,0
5036,3
5037,1
5038,1
5039,0
5040,5
5041,0
5042,4
5043,7
5044,1
5045,0
5046,2
5047,1
5048,4
5049,0
5050,2
5051,2
5052,1
5053,4
5054,4
5055,3
5056,3
5056,3
5057,1
5058,3
5059,1
5060,6
5061,7
5062,1
5063,8
5063,8
5064,5
5064,5
5065,3
5066,3
5067,8
5068,4
5069,1
5070,1
5071,2
5072,7
5073,4
5074,2
5075,2
5076,1
5078,2
5079,2
5080,2
5081,3
5082,0
5083,2
5084,3
5085,10
5085,10
5086,4
5087,2
5088,3
5088,3
5089,13
5090,3
5091,2
5092,3
5093,6
5094,0
5094,0
5095,3
5096,9
5097,6
5098,0
5099,3
5100,0
5101,3
5102,1
5103,4
5104,3
5105,4
5106,0
5107,4
5108,7
5109,4
5109,4
5110,2
5111,3
5111,3
5112,3
5113,4
5114,6
5115,1
5116,5
5116,5
5117,2
5118,2
5119,7
5120,8
5121,3
5122,4
5123,0
5124,3
5125,1
5126,4
5127,0
5128,2
5129,1
5129,1
5130,3
5131,1
5132,2
5133,4
5134,0
5135,2
5136,1
5137,1
5138,1
5139,0
5139,0
5140,1
5141,2
5142,2
5143,0
5144,5
5145,0
5146,1
5147,0
5148,10
5149,1
5150,0
5151,8
5152,1
5153,2
5154,3
5155,0
5155,0
5156,3
5157,0
5157,0
5158,2
5159,0
5160,4
5161,0
5162,3
5163,9
5164,2
5165,3
5166,2
5167,1
5167,1
5168,1
5169,5
5170,2
5171,2
5172,3
5173,0
5174,5
5174,5
5175,0
5176,4
5177,0
5178,0
5179,4
5179,4
5180,0
5181,0
5182,0
5183,2
5184,1
5185,0
5187,5
5188,7
5189,3
5190,1
5191,0
5192,5
5193,1
5195,2
5196,3
5197,2
5198,0
5199,0
5200,2
5201,0
5203,3
5204,5
5205,8
5206,0
5207,1
5207,1
5208,4
5209,1
5210,0
5211,4
5212,6
5213,2
5214,4
5215,4
5216,4
5217,9
5217,9
5218,0
5219,2
5220,3
5221,6
5222,8
5223,16
5224,0
5225,5
5226,4
5227,0
5228,2
5229,0
5230,0
5231,4
5232,6
5233,4
5234,0
5235,2
5236,7
5237,1
5238,1
5239,6
5239,6
5240,2
5241,6
5241,6
5242,3
5242,3
5243,7
5244,2
5244,2
5245,4
5246,10
5247,7
5248,1
5249,3
5250,2
5251,13
5252,1
5253,2
5254,0
5255,5
5256,2
5257,2
5258,5
5259,4
5260,0
5261,7
5263,1
5264,2
5265,5
5266,4
5267,3
5268,1
5269,1
5270,4
5271,2
5272,2
5273,4
5274,7
5275,0
5276,1
5277,9
5278,5
5278,5
5280,2
5280,2
5281,6
5282,4
5283,7
5284,2
5285,0
5286,11
5287,5
5288,5
5289,9
5290,5
5291,2
5293,2
5294,2
5295,0
5296,1
5297,0
5298,6
5299,2
5300,0
5301,2
5302,2
5303,1
5304,0
5305,2
5306,4
5307,1
5308,1
5309,5
5309,5
5310,3
5311,3
5312,0
5313,0
5314,1
5315,5
5316,1
5317,0
5318,6
5319,4
5319,4
5320,13
5321,1
5322,3
5322,3
5323,10
5324,1
5325,9
5326,3
5327,1
5328,0
5329,1
5330,1
5331,1
5332,3
5332,3
5333,3
5334,1
5334,1
5335,0
5336,1
5337,0
5338,1
5339,2
5340,6
5341,2
5342,1
5343,0
5344,0
5345,0
5346,2
5347,0
5349,2
5350,1
5351,3
5352,7
5353,1
5354,0
5355,0
5356,10
5357,0
5358,5
5359,3
5360,1
5361,4
5362,0
5363,4
5364,2
5365,0
5365,0
5366,3
5367,6
5367,6
5368,2
5369,1
5370,0
5371,6
5372,5
5373,0
5374,2
5375,0
5376,2
5377,0
5378,0
5379,0
5380,5
5381,7
5382,9
5383,2
5384,0
5385,9
5386,1
5387,4
5388,2
5389,5
5390,0
5391,5
5392,3
5393,4
5394,0
5395,0
5396,3
5397,0
5398,0
5399,2
5400,9
5401,6
5402,3
5403,0
5404,3
5405,2
5405,2
5406,1
5407,7
5408,0
5409,0
5410,4
5411,4
5412,0
5413,1
5413,1
5414,4
5415,1
5416,1
5417,2
5417,2
5418,0
5419,0
5420,0
5421,0
5422,2
5423,10
5424,0
5425,5
5426,1
5427,4
5428,2
5429,5
5430,2
5431,6
5431,6
5432,0
5433,6
5434,7
5435,0
5436,1
5437,2
5438,1
5439,0
5440,7
5441,4
5442,4
5443,1
5445,7
5446,4
5447,4
5447,4
5448,5
5449,3
5450,7
5451,4
5452,1
5453,6
5454,0
5455,2
5456,1
5457,1
5458,13
5459,1
5460,4
5461,0
5462,1
5463,7
5464,1
5465,0
5466,8
5467,5
5468,6
5469,2
5469,2
5470,2
5471,1
5472,5
5473,3
5474,4
5475,5
5476,5
5477,0
5479,9
5480,0
5481,1
5482,0
5483,2
5484,5
5485,4
5486,0
5487,2
5488,8
5489,8
5490,3
5491,0
5492,1
5493,8
5494,5
5495,7
5495,7
5496,1
5497,5
5498,9
5499,5
5500,6
5501,0
5502,2
5503,6
5504,10
5504,10
5505,0
5506,5
5507,1
5508,2
5509,6
5510,0
5511,1
5512,8
5513,0
5514,10
5515,3
5516,2
5517,2
5518,4
5519,0
5520,6
5521,3
5522,7
5523,7
5524,1
5525,1
5527,3
5528,6
5529,1
5530,3
5531,1
5532,9
5533,1
5533,1
5534,0
5535,1
5536,5
5537,7
5538,7
5539,3
5540,7
5541,11
5542,1
5543,0
5544,4
5545,2
5546,4
5547,1
5548,11
5549,0
5549,0
5550,4
5551,5
5552,2
5552,2
5553,2
5554,5
5555,0
5556,2
5557,5
5558,6
5559,1
5560,6
5561,0
5562,2
5563,0
5564,1
5565,2
5566,8
5567,0
5569,4
5570,6
5571,2
5572,2
5572,2
5573,6
5573,6
5574,7
5575,0
5576,3
5576,3
5577,0
5578,5
5579,2
5580,0
5581,2
5582,2
5583,6
5584,1
5585,3
5586,1
5587,0
5588,2
5589,1
5590,6
5591,4
5592,3
5593,2
5594,2
5595,1
5596,1
5597,3
5598,3
5599,1
5600,1
5601,2
5602,1
5603,3
5604,9
5605,0
5606,6
5607,6
5607,6
5608,4
5609,2
5609,2
5610,5
5611,4
5612,8
5613,0
5614,2
5615,0
5616,5
5617,3
5618,6
5619,6
5620,2
5621,0
5622,1
5623,2
5624,2
5625,6
5626,6
5627,4
5628,3
5629,0
5630,4
5631,8
5632,3
5633,1
5634,0
5635,0
5636,7
5637,10
5638,0
5639,5
5640,7
5641,2
5642,2
5643,1
5644,3
5645,1
5646,3
5647,1
5648,0
5649,0
5650,1
5651,5
5652,2
5653,2
5654,6
5655,3
5656,3
5657,6
5658,0
5659,0
5660,3
5661,2
5662,0
5663,4
5664,0
5665,1
5666,0
5667,2
5668,0
5669,6
5670,2
5671,0
5672,10
5673,0
5675,1
5676,0
5677,4
5678,2
5679,0
5680,1
5681,5
5682,0
5683,1
5684,2
5685,0
5686,2
5687,0
5688,2
5690,4
5691,6
5692,3
5693,2
5694,12
5695,1
5696,3
5696,3
5697,2
5698,11
5699,2
5699,2
5700,3
5701,3
5702,6
5703,2
5704,2
5704,2
5705,4
5706,1
5707,2
5708,3
5709,4
5710,0
5711,0
5712,5
5713,6
5714,3
5715,1
5716,2
5717,0
5718,0
5719,1
5720,11
5721,2
5722,2
5723,5
5724,7
5725,0
5726,1
5727,1
5728,0
5729,2
5730,0
5731,3
5731,3
5732,1
5733,8
5734,2
5735,0
5736,2
5738,1
5739,0
5740,2
5741,2
5742,5
5743,5
